,Data_loading_csv,Data_loading_json,Data_loading_parquet,Count_per_column,Mean_per_column,Median_per_column,Max_per_column,Min_per_column,Sum_per_column,Standard_deviation_per_column,Summary,Filter,Avg_addition_2_columns,Sum_addition_2_columns,Product_addition_2_columns,Add_new_column,Add_new_column_comparing_size,GroupBy,Distinct,Number_distinct_values,Join_raw,Join
30/10,0.007607698440551758,0.008213043212890625,0.016556978225708008,0.0005359649658203125,0.0001761913299560547,0.00014591217041015625,0.00013327598571777344,0.00013208389282226562,0.00020813941955566406,0.00013709068298339844,0.03881692886352539,0.0005466938018798828,0.0002219676971435547,0.00014781951904296875,9.393692016601562e-05,0.00037384033203125,0.0005056858062744141,0.0013911724090576172,8.511543273925781e-05,0.0023050308227539062,0.0018057823181152344,0.00412297248840332
30/100,0.011101961135864258,0.009616851806640625,0.0056498050689697266,0.000537872314453125,0.00018525123596191406,0.00018405914306640625,0.0001437664031982422,0.0001418590545654297,0.00033092498779296875,0.00021409988403320312,0.03956294059753418,0.0005898475646972656,0.0002608299255371094,0.00015497207641601562,0.00010895729064941406,0.0004630088806152344,0.0007228851318359375,0.003072023391723633,0.00022101402282714844,0.004595041275024414,0.0018320083618164062,0.004768848419189453
30/1000,0.008884906768798828,0.0327150821685791,0.007846832275390625,0.0008990764617919922,0.0002560615539550781,0.0005359649658203125,0.0002841949462890625,0.0002961158752441406,0.0002281665802001953,0.0002410411834716797,0.036241769790649414,0.0008528232574462891,0.0003628730773925781,0.00017571449279785156,0.00020003318786621094,0.00043392181396484375,0.0009789466857910156,0.0033087730407714844,0.0002522468566894531,0.0030241012573242188,0.0034940242767333984,0.004204988479614258
30/10000,0.024513959884643555,0.20760083198547363,0.009337186813354492,0.0011949539184570312,0.0005559921264648438,0.0035071372985839844,0.0005300045013427734,0.0005707740783691406,0.00043201446533203125,0.0007519721984863281,0.04328799247741699,0.0012259483337402344,0.00031113624572753906,0.00011014938354492188,0.00011110305786132812,0.00038695335388183594,0.0017499923706054688,0.003757953643798828,0.00024700164794921875,0.0048677921295166016,0.019753217697143555,0.007004261016845703
30/100000,0.2648019790649414,2.1198878288269043,0.02822399139404297,0.004666805267333984,0.0034880638122558594,0.03133797645568848,0.0038950443267822266,0.006741046905517578,0.0031099319458007812,0.0069539546966552734,0.098419189453125,0.005616903305053711,0.0010197162628173828,0.00029277801513671875,0.00026917457580566406,0.0006399154663085938,0.010740041732788086,0.04405498504638672,0.001317739486694336,0.025283098220825195,0.18413400650024414,0.027994871139526367
30/1000000,2.361020803451538,22.776400327682495,0.15732407569885254,0.07745003700256348,0.03865313529968262,0.3441810607910156,0.03996109962463379,0.0444028377532959,0.03662109375,0.06878495216369629,0.8973510265350342,0.09805607795715332,0.006979703903198242,0.0019159317016601562,0.0018417835235595703,0.0030677318572998047,0.10713505744934082,0.5864970684051514,0.0062868595123291016,0.23307108879089355,2.028085947036743,0.32193493843078613
30/10000000,20.408315896987915,903.599986076355,1.725492000579834,0.7085871696472168,7.718940019607544,3.3280177116394043,0.3940410614013672,0.4323110580444336,0.3800840377807617,0.6106460094451904,8.823944091796875,0.9646778106689453,0.04315996170043945,0.014709949493408203,0.014081954956054688,0.03681206703186035,1.0411360263824463,6.262787818908691,0.05897212028503418,1.957535982131958,32.19468331336975,5.01311182975769
40/1,0.07529401779174805,0.016335248947143555,0.05157923698425293,0.0012600421905517578,0.0003609657287597656,0.0001971721649169922,0.00023484230041503906,0.0001780986785888672,0.0003578662872314453,0.0002338886260986328,0.05905485153198242,0.0009851455688476562,0.0005278587341308594,0.00020599365234375,0.00019979476928710938,0.0007081031799316406,0.0016047954559326172,0.001978158950805664,0.0001251697540283203,0.004569053649902344,0.0018990039825439453,0.004925966262817383
40/10,0.002287149429321289,0.008148908615112305,0.009168148040771484,0.00048089027404785156,0.0002989768981933594,0.0001900196075439453,0.0001380443572998047,0.00013589859008789062,0.00023674964904785156,0.000141143798828125,0.050787925720214844,0.0005009174346923828,0.0002560615539550781,0.0001068115234375,0.0001010894775390625,0.0003681182861328125,0.000579833984375,0.0016179084777832031,0.00013709068298339844,0.0033609867095947266,0.0018587112426757812,0.0044438838958740234
40/100,0.002615213394165039,0.020296335220336914,0.00761103630065918,0.0006659030914306641,0.0002238750457763672,0.0002512931823730469,0.0005319118499755859,0.0004076957702636719,0.0002448558807373047,0.00039196014404296875,0.053009986877441406,0.0021309852600097656,0.0003418922424316406,9.512901306152344e-05,0.00010323524475097656,0.00036215782165527344,0.0005791187286376953,0.0025680065155029297,9.489059448242188e-05,0.004402875900268555,0.0017099380493164062,0.004409074783325195
40/1000,0.018071889877319336,0.042675018310546875,0.008668899536132812,0.0010409355163574219,0.00045800209045410156,0.0005650520324707031,0.000308990478515625,0.0003077983856201172,0.00023794174194335938,0.00030803680419921875,0.04590606689453125,0.0011930465698242188,0.0002808570861816406,0.00018095970153808594,0.00018906593322753906,0.0003609657287597656,0.0006361007690429688,0.0016057491302490234,0.00011491775512695312,0.006935834884643555,0.0038869380950927734,0.004723072052001953
40/10000,0.03479504585266113,0.2339339256286621,0.014795064926147461,0.0011970996856689453,0.0008590221405029297,0.004569053649902344,0.0006279945373535156,0.0006511211395263672,0.0004761219024658203,0.0009899139404296875,0.053781986236572266,0.0016980171203613281,0.00040721893310546875,0.0001780986785888672,0.0002949237823486328,0.00047588348388671875,0.001967906951904297,0.004121065139770508,0.0002779960632324219,0.005948066711425781,0.021597862243652344,0.007355928421020508
40/100000,0.28267717361450195,2.845695972442627,0.04153704643249512,0.007651090621948242,0.006147146224975586,0.045156240463256836,0.0054471492767333984,0.005820035934448242,0.0034639835357666016,0.009794950485229492,0.1299879550933838,0.008353948593139648,0.0009789466857910156,0.0002837181091308594,0.00026798248291015625,0.0007059574127197266,0.010886907577514648,0.05497288703918457,0.0007848739624023438,0.03125,0.2182471752166748,0.03604698181152344
40/1000000,2.514065980911255,29.537362098693848,0.2148301601409912,0.0887289047241211,0.05432295799255371,0.4202859401702881,0.04834604263305664,0.053551673889160156,0.04114890098571777,0.09879708290100098,1.133462905883789,0.11771321296691895,0.0063343048095703125,0.0018589496612548828,0.0017859935760498047,0.003016233444213867,0.10090804100036621,0.7752048969268799,0.00561070442199707,0.2582530975341797,2.416195869445801,0.433046817779541
40/10000000,25.218986988067627,1296.026948928833,2.319382667541504,0.8913767337799072,10.242798089981079,4.096453905105591,0.46578502655029297,0.5136339664459229,0.4792520999908447,0.8417856693267822,11.576220035552979,1.2317278385162354,0.044708967208862305,0.013957023620605469,0.013786792755126953,0.03913712501525879,0.986393928527832,9.539677858352661,0.05577516555786133,3.967428207397461,38.54267692565918,8.837006092071533
