,Data_loading_csv,Data_loading_json,Data_loading_parquet,Count_per_column,Mean_per_column,Median_per_column,Max_per_column,Min_per_column,Sum_per_column,Standard_deviation_per_column,Summary,Filter,Avg_addition_2_columns,Sum_addition_2_columns,Product_addition_2_columns,Add_new_column,Add_new_column_comparing_size,GroupBy,Distinct,Number_distinct_values,Join_raw,Join
30/10000,0.23600316047668457,0.6367225646972656,0.07092499732971191,0.005064487457275391,0.007819652557373047,0.09427928924560547,0.002080678939819336,0.002029895782470703,0.0017435550689697266,0.02904033660888672,0.23190903663635254,0.008627653121948242,0.002125263214111328,0.001046895980834961,0.0006558895111083984,0.0018754005432128906,0.005275726318359375,0.02413177490234375,0.0004928112030029297,0.0190579891204834,0.10871005058288574,0.03702950477600098
30/100000,2.1200432777404785,6.286140203475952,0.3923954963684082,0.04514884948730469,0.08042621612548828,0.9797694683074951,0.02941107749938965,0.028103351593017578,0.028402090072631836,0.34891796112060547,0.8045620918273926,0.053864479064941406,0.007906198501586914,0.003245115280151367,0.0028839111328125,0.005928754806518555,0.030718564987182617,0.18431568145751953,0.003510713577270508,0.14064884185791016,1.1253182888031006,0.18446731567382812
30/1000000,20.9814190864563,,3.2470076084136963,0.5508544445037842,0.8213717937469482,9.611148595809937,0.28342723846435547,0.35741114616394043,0.31417417526245117,3.2887215614318848,6.033429861068726,0.5099122524261475,0.07030177116394043,0.025760173797607422,0.024791240692138672,0.047444820404052734,0.29705238342285156,1.703397274017334,0.028821229934692383,1.0212805271148682,,1.6853313446044922
30/10000000,,,,,,,,,,,,,,,,,,,,,,
40/1,0.007978439331054688,0.016366958618164062,0.030087947845458984,0.001699686050415039,0.0006663799285888672,0.0018811225891113281,0.00046253204345703125,0.0004792213439941406,0.0005338191986083984,0.0006849765777587891,0.23621296882629395,0.002398967742919922,0.0013899803161621094,0.0004112720489501953,0.0003898143768310547,0.0014536380767822266,0.0020279884338378906,0.005957603454589844,0.0002281665802001953,0.010050058364868164,0.005123615264892578,0.014252662658691406
40/10,0.0077495574951171875,0.017017841339111328,0.030308246612548828,0.0016856193542480469,0.0009024143218994141,0.0026099681854248047,0.0006322860717773438,0.0006787776947021484,0.00098419189453125,0.0010194778442382812,0.24601244926452637,0.0020470619201660156,0.0008790493011474609,0.0003523826599121094,0.0003368854522705078,0.0011942386627197266,0.0019638538360595703,0.0062520503997802734,0.00023031234741210938,0.009851217269897461,0.005065202713012695,0.01427912712097168
40/100,0.010230541229248047,0.02338123321533203,0.03085160255432129,0.0015957355499267578,0.0007371902465820312,0.002814054489135742,0.0005638599395751953,0.0005795955657958984,0.0005478858947753906,0.0008816719055175781,0.24172043800354004,0.0020813941955566406,0.0009393692016601562,0.0003528594970703125,0.0003407001495361328,0.0011987686157226562,0.0020360946655273438,0.0067250728607177734,0.00023746490478515625,0.010365962982177734,0.006090402603149414,0.014892101287841797
40/1000,0.04104781150817871,0.08603405952453613,0.03530597686767578,0.001798391342163086,0.001644134521484375,0.010490179061889648,0.0007476806640625,0.0007023811340332031,0.0007498264312744141,0.003629922866821289,0.25485777854919434,0.0028319358825683594,0.0008432865142822266,0.00037217140197753906,0.00037980079650878906,0.0011873245239257812,0.0023458003997802734,0.007460832595825195,0.0003285408020019531,0.01226353645324707,0.016442537307739258,0.01735544204711914
40/10000,0.30354762077331543,0.8455908298492432,0.07605314254760742,0.0062944889068603516,0.010027647018432617,0.12201905250549316,0.002447366714477539,0.0023534297943115234,0.002100706100463867,0.03772234916687012,0.30470752716064453,0.008555173873901367,0.001407623291015625,0.0004684925079345703,0.00047397613525390625,0.001375436782836914,0.0047149658203125,0.02780604362487793,0.0005359649658203125,0.023790836334228516,0.13380146026611328,0.04493975639343262
40/100000,2.807888984680176,8.108840227127075,0.6268479824066162,0.058173179626464844,0.1029047966003418,1.2864551544189453,0.03543972969055176,0.03571820259094238,0.03422141075134277,0.43324732780456543,1.0497100353240967,0.06621360778808594,0.007793426513671875,0.0028810501098632812,0.0030362606048583984,0.0059697628021240234,0.03097224235534668,0.23850464820861816,0.0035009384155273438,0.1679849624633789,1.3820054531097412,0.25145745277404785
40/1000000,27.831901788711548,,4.530606269836426,0.7026865482330322,1.0527570247650146,12.221194505691528,0.38437676429748535,0.5071032047271729,0.40165042877197266,4.008849620819092,7.931368589401245,0.6491327285766602,0.0701134204864502,0.026963472366333008,0.025318622589111328,0.04954409599304199,0.29179811477661133,2.187776803970337,0.02701425552368164,1.2761638164520264,,2.1944029331207275
40/10000000,,,,,,,,,,,,,,,,,,,,,,
